Brand;Title;Kilometer;Gas Type;Gear Box;Year;Price
Mercedes-Benz;Mercedes-Benz B 180 d AMG Line Aut.;28 175;Diesel;Automática;2021;30 950
Mercedes-Benz;Mercedes-Benz A 250 Limousine e AMG Line;49 000;Híbrido Plug-In;Automática;2022;33 990
Mercedes-Benz;Mercedes-Benz A 170 CDi Avantgarde;150 000;Diesel;Manual;2003;4 765
Mercedes-Benz;Mercedes-Benz A 200 Style Plus;39 000;Gasolina;Manual;2022;28 650
Mercedes-Benz;Mercedes-Benz C 300 e AMG Line;62 500;Híbrido Plug-In;Automática;2022;49 500
Mercedes-Benz;Mercedes-Benz CLA 250 e Shooting Brake AMG Line;59 500;Híbrido Plug-In;Automática;2020;34 500
Mercedes-Benz;Mercedes-Benz A 180 Limousine d AMG Line Aut.;88 500;Diesel;Automática;2020;30 990
Mercedes-Benz;Mercedes-Benz C 30 AMG;335 000;Diesel;Automática;2004;17 400
Mercedes-Benz;Mercedes-Benz CLA 180;19 413;Diesel;Automática;2023;49 900
Mercedes-Benz;Mercedes-Benz V 220 d Exclusive Aut.;107 000;Diesel;Automática;2018;59 990
Mercedes-Benz;Mercedes-Benz C 220 d AMG Line Aut.;2 686;Diesel;Automática;2023;56 500
Mercedes-Benz;Mercedes-Benz C 250 CDI Coupe 7G-TRONIC Edition;231 000;Diesel;Automática;2012;17 250
Mercedes-Benz;Mercedes-Benz A 180 CDI (BlueEFFICIENCY) Style;144 152;Diesel;Manual;2013;14 350
Mercedes-Benz;Mercedes-Benz R 320 CDi 4-Matic;118 000;Diesel;Automática;2007;19 900
Mercedes-Benz;Mercedes-Benz C 220 d Aut.;65 296;Diesel;Automática;2018;33 500
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Progressive;83 400;Diesel;Manual;2020;28 500
Mercedes-Benz;Mercedes-Benz C 220 CDi BE Aut.;170 000;Diesel;Automática;2011;18 990
Mercedes-Benz;Mercedes-Benz Vito Tourer 111 CDi/34 Pro;115 128;Diesel;Manual;2017;29 900
Mercedes-Benz;Mercedes-Benz A 180 d Style Aut.;170 559;Diesel;Automática;2019;20 890
Mercedes-Benz;Mercedes-Benz C 200 d AMG Line Aut.;80 000;Diesel;Automática;2018;24 999
Mercedes-Benz;Mercedes-Benz C 220 d AMG Line;59 511;Diesel;Automática;2020;36 990
Mercedes-Benz;Mercedes-Benz SL 63 AMG Standard;21 000;Gasolina;Automática;2016;156 900
Mercedes-Benz;Mercedes-Benz EQE 350;5 000;Eléctrico;Automática;2023;82 900
Mercedes-Benz;Mercedes-Benz C 300 e Avantgarde;4 849;Híbrido Plug-In;Automática;2022;54 500
Mercedes-Benz;Mercedes-Benz C 200 d Business Solutions;123 260;Diesel;Manual;2019;26 250
Mercedes-Benz;Mercedes-Benz S 400 d;188 463;Diesel;Automática;2018;68 900
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Urban;148 346;Diesel;Manual;2017;19 500
Mercedes-Benz;Mercedes-Benz E 220 d 4Matic T 9G-TRONIC Exclusive;116 819;Diesel;Automática;2021;47 500
Mercedes-Benz;Mercedes-Benz E 220 CDi Avantgarde BE Auto.;246 860;Diesel;Automática;2013;22 900
Mercedes-Benz;Mercedes-Benz A 200 Limousine;11 469;Gasolina;Automática;2022;35 990
Mercedes-Benz;Mercedes-Benz E 220 BlueTEC Avantgarde Auto.;257 620;Diesel;Automática;2016;21 500
Mercedes-Benz;Mercedes-Benz CLS 320 CDi;317 000;Diesel;Automática;2006;10 950
Mercedes-Benz;Mercedes-Benz EQS 450+ AMG Line;21 600;Eléctrico;Automática;2022;86 900
Mercedes-Benz;Mercedes-Benz E 300 de;100;Híbrido Plug-In;Automática;2024;82 500
Mercedes-Benz;Mercedes-Benz SLS 63 AMG Standard;22 225;Gasolina;Automática;2011;299 000
Mercedes-Benz;Mercedes-Benz E 300 T 9G-TRONIC AMG Line;56 800;Híbrido Plug-In;Automática;2021;39 900
Mercedes-Benz;Mercedes-Benz C 300 de AMG Line;134 110;Híbrido Plug-In;Automática;2020;31 900
Mercedes-Benz;Mercedes-Benz C 220 d Avantgarde;95 800;Diesel;Automática;2022;39 900
Mercedes-Benz;Mercedes-Benz C 220 d Station 9G-TRONIC AMG Line;109 000;Diesel;Automática;2021;36 900
Mercedes-Benz;Mercedes-Benz E 300 De AMG Line;125 000;Híbrido Plug-In;Automática;2020;37 500
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Business Solutions Aut.;148 000;Diesel;Automática;2020;22 900
Mercedes-Benz;Mercedes-Benz E 300;23 300;Híbrido (Diesel);Automática;2023;66 900
Mercedes-Benz;Mercedes-Benz CLK 63 AMG;65 932;Gasolina;Automática;2008;145 800
Mercedes-Benz;Mercedes-Benz C 300;4 887;Híbrido (Gasolina);Automática;2023;58 500
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Style Plus;109 000;Diesel;Manual;2016;21 900
Mercedes-Benz;Mercedes-Benz C 200 d Aut.;90 335;Diesel;Automática;2018;25 999
Mercedes-Benz;Mercedes-Benz C 220 Station d 9G-TRONIC 4Matic;102 000;Diesel;Automática;2022;38 950
Mercedes-Benz;Mercedes-Benz A 200 AMG Line Aut.;45 971;Gasolina;Automática;2019;29 990
Mercedes-Benz;Mercedes-Benz AMG GT;49 000;Gasolina;Automática;2016;119 900
Mercedes-Benz;Mercedes-Benz GLE 63 AMG 4-Matic;51 318;Gasolina;Automática;2017;114 900
Mercedes-Benz;Mercedes-Benz C 220 d Avantgarde;290 000;Diesel;Automática;2018;24 900
Mercedes-Benz;Mercedes-Benz B 200 Turbo;150 000;Gasolina;Manual;2008;9 900
Mercedes-Benz;Mercedes-Benz A 200 Standard;29 500;Gasolina;Automática;2023;33 950
Mercedes-Benz;Mercedes-Benz B 180;8 361;Diesel;Automática;2023;41 900
Mercedes-Benz;Mercedes-Benz C 36 AMG Standard;229 000;Gasolina;Manual;1995;26 900
Mercedes-Benz;Mercedes-Benz EQB 250 AMG Line;5 000;Eléctrico;Automática;2023;58 900
Mercedes-Benz;Mercedes-Benz SLS 63 AMG Standard;9 906;Gasolina;Automática;2010;289 950
Mercedes-Benz;Mercedes-Benz GLA 250;25 507;Híbrido Plug-In;Automática;2022;43 500
Mercedes-Benz;Mercedes-Benz Vito Tourer 111 CDi/32 Select;180 000;Diesel;Manual;2017;36 900
Mercedes-Benz;Mercedes-Benz GLB 180 d Progressive;80 300;Diesel;Automática;2020;43 900
Mercedes-Benz;Mercedes-Benz CLA 250 e Shooting Brake AMG Line;75 000;Híbrido Plug-In;Automática;2020;33 999
Mercedes-Benz;Mercedes-Benz C 220 d Aut.;79 000;Diesel;Automática;2018;39 999
Mercedes-Benz;Mercedes-Benz C 200 CDi Avantgarde BE;290 000;Diesel;Manual;2009;8 999
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Urban;220 000;Diesel;Manual;2015;18 900
Mercedes-Benz;Mercedes-Benz CLK 220 CDi Avantgarde Aut.;310 000;Diesel;Automática;2006;12 300
Mercedes-Benz;Mercedes-Benz C 220 d Avantgarde Aut.;178 101;Diesel;Automática;2017;24 900
Mercedes-Benz;Mercedes-Benz C 200 BlueTEC Avantgarde;154 364;Diesel;Manual;2015;26 850
Mercedes-Benz;Mercedes-Benz Viano 2.2 CDi Ambiente;320 000;Diesel;Manual;2008;21 900
Mercedes-Benz;Mercedes-Benz E 300 de Avantgarde;88 000;Híbrido Plug-In;Automática;2020;34 500
Mercedes-Benz;Mercedes-Benz 170;240 000;Diesel;Automática;2001;3 500
Mercedes-Benz;Mercedes-Benz A 200 Progressive Aut.;25 100;Gasolina;Automática;2023;33 690
Mercedes-Benz;Mercedes-Benz A 180 CDi BE Urban;193 351;Diesel;Manual;2015;17 450
Mercedes-Benz;Mercedes-Benz B 180 CDi Style;114 000;Diesel;Manual;2017;16 900
Mercedes-Benz;Mercedes-Benz CLA 200 d Shooting Brake Urban;104 344;Diesel;Manual;2018;24 750
Mercedes-Benz;Mercedes-Benz GLA 180 (CDI) d 7G-DCT Urban;150 000;Diesel;Automática;2016;22 900
Mercedes-Benz;Mercedes-Benz E 300 BlueTEC Hybrid Avantgarde;120 000;Híbrido (Diesel);Automática;2014;25 500
Mercedes-Benz;Mercedes-Benz CLA 200 d Shooting Brake AMG Line;100 000;Diesel;Manual;2015;24 000
Mercedes-Benz;Mercedes-Benz C 220 Station CDI Avantgarde Edition;199 000;Diesel;Manual;2013;17 400
Mercedes-Benz;Mercedes-Benz A 180 d;211 696;Diesel;Manual;2017;16 990
Mercedes-Benz;Mercedes-Benz C 300 de Avantgarde;139 049;Híbrido Plug-In;Automática;2020;29 699
Mercedes-Benz;Mercedes-Benz GLA 250 e Progressive;31 901;Híbrido Plug-In;Automática;2022;44 500
Mercedes-Benz;Mercedes-Benz B 200 d AMG Line Aut.;91 669;Diesel;Automática;2020;32 750
Mercedes-Benz;Mercedes-Benz C 180 BlueTEC Avantgarde Aut.;139 820;Diesel;Automática;2015;25 900
Mercedes-Benz;Mercedes-Benz B 180 CDi BlueEfficiency Aut.;143 000;Diesel;Automática;2012;13 500
Mercedes-Benz;Mercedes-Benz E 250 CDi Avantgarde BlueEfficiency;98 901;Diesel;Manual;2010;22 990
Mercedes-Benz;Mercedes-Benz CLA 250;13 334;Híbrido (Gasolina);Automática;2022;39 990
Mercedes-Benz;Mercedes-Benz A 250 e Style Plus;34 918;Híbrido Plug-In;Automática;2021;32 450
Mercedes-Benz;Mercedes-Benz A 180 d Style Aut.;87 317;Diesel;Automática;2019;23 900
Mercedes-Benz;Mercedes-Benz CL 500 Prime Edition;151 440;Gasolina;Automática;2007;28 990
Mercedes-Benz;Mercedes-Benz AMG GT;12 000;Gasolina;Automática;2022;159 990
Mercedes-Benz;Mercedes-Benz CLA 220 d Shooting Brake Aut.;175 850;Diesel;Automática;2017;26 850
Mercedes-Benz;Mercedes-Benz A 220 CDI 7G-DCT StreetStyle;195 000;Diesel;Automática;2014;18 950
Mercedes-Benz;Mercedes-Benz GLA 180 d AMG Line;166 790;Diesel;Manual;2017;23 450
Mercedes-Benz;Mercedes-Benz A 180 Limousine;41 583;Diesel;Automática;2022;34 900
Mercedes-Benz;Mercedes-Benz A 160 Style;101 077;Gasolina;Manual;2021;20 950
Mercedes-Benz;Mercedes-Benz E 200 CDi Avantgarde BE Auto.;240 500;Diesel;Automática;2008;7 950
Mercedes-Benz;Mercedes-Benz GLC 250 d 4Matic 9G-TRONIC AMG Line;122 049;Diesel;Automática;2017;47 900
Mercedes-Benz;Mercedes-Benz CL 500 Coupé;193 352;Gasolina;Automática;2001;13 490
Mercedes-Benz;Mercedes-Benz E 250 CDi Avantgarde BlueEfficiency;225 651;Diesel;Manual;2010;20 990
Mercedes-Benz;Mercedes-Benz A 250;14 872;Híbrido (Gasolina);Automática;2023;48 900
Mercedes-Benz;Mercedes-Benz C 300;60 857;Híbrido Plug-In;Automática;2021;33 900
Mercedes-Benz;Mercedes-Benz CLA 45 AMG S Shooting Brake 4Matic+;45 000;Gasolina;Automática;2020;63 990
Mercedes-Benz;Mercedes-Benz C 180 d Aut.;119 000;Diesel;Automática;2015;20 490
Mercedes-Benz;Mercedes-Benz E 300 Bluetec Hybrid Avantgarde;170 000;Híbrido (Diesel);Automática;2014;21 800
Mercedes-Benz;Mercedes-Benz C 250 d Avantgarde Aut.;165 076;Diesel;Automática;2017;24 999
Mercedes-Benz;Mercedes-Benz Vito Tourer;38 900;Diesel;Manual;2018;39 900
Mercedes-Benz;Mercedes-Benz CLA 200 Shooting Brake AMG Line Aut.;15 500;Gasolina;Automática;2023;43 990
Mercedes-Benz;Mercedes-Benz GLC 250 d AMG Line 4-Matic;159 000;Diesel;Automática;2018;42 990
Mercedes-Benz;Mercedes-Benz S 400 d 4Matic;32 000;Diesel;Automática;2023;120 900
Mercedes-Benz;Mercedes-Benz EQE 350 +;16 000;Eléctrico;Automática;2022;76 873
Mercedes-Benz;Mercedes-Benz CLA 180 d AMG Line Aut.;23 000;Diesel;Automática;2023;49 190
Mercedes-Benz;Mercedes-Benz EQE 350;16 320;Eléctrico;Automática;2023;61 990
Mercedes-Benz;Mercedes-Benz A 180 CDi BlueEfficiency Aut.;195 000;Diesel;Automática;2014;14 990
Mercedes-Benz;Mercedes-Benz A 200 Limousine d AMG Line Aut.;25 000;Diesel;Automática;2020;37 900
Mercedes-Benz;Mercedes-Benz GLS 450 d 4Matic;16 000;Diesel;Automática;2024;138 900
Mercedes-Benz;Mercedes-Benz A 180 d AMG Line Aut.;72;Diesel;Automática;2023;39 990
Mercedes-Benz;Mercedes-Benz A 180 d Style Aut.;46 400;Diesel;Automática;2020;24 255
Mercedes-Benz;Mercedes-Benz CLA 250 e Shooting Brake AMG Line;305;Híbrido Plug-In;Automática;2023;51 990
Mercedes-Benz;Mercedes-Benz A 180 d AMG Line Aut.;103 000;Diesel;Automática;2018;20 950
Mercedes-Benz;Mercedes-Benz CLA 220 Shooting Brake (CDI) d 4Matic 7G-DCT AMG Line;181 889;Diesel;Automática;2015;26 990
Mercedes-Benz;Mercedes-Benz S 400 d 4Matic;51 781;Diesel;Automática;2022;112 980
Mercedes-Benz;Mercedes-Benz CLK 220 CDi Avantgarde Aut.;380 000;Diesel;Automática;2007;8 600
Mercedes-Benz;Mercedes-Benz EQA 250 AMG Line;63 000;Eléctrico;Automática;2021;39 900
Mercedes-Benz;Mercedes-Benz A 180 d Style Plus Aut.;120 673;Diesel;Automática;2020;23 300
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Urban;190 000;Diesel;Manual;2015;18 500
Mercedes-Benz;Mercedes-Benz E 220 d AMG Line;29 000;Diesel;Automática;2020;59 900
Mercedes-Benz;Mercedes-Benz E 220 d Avantgarde;151 000;Diesel;Automática;2018;29 900
Mercedes-Benz;Mercedes-Benz B 180 (CDI) d 7G-DCT Urban;115 904;Diesel;Automática;2018;25 900
Mercedes-Benz;Mercedes-Benz CLA 200 d AMG Line Aut.;175 731;Diesel;Automática;2016;26 000
Mercedes-Benz;Mercedes-Benz CLA 180 d Progressive Aut.;78 000;Diesel;Automática;2019;29 990
Mercedes-Benz;Mercedes-Benz GLA 180 d Urban;136 000;Diesel;Manual;2018;24 900
Mercedes-Benz;Mercedes-Benz GLC 250 d AMG Line 4-Matic;107 000;Diesel;Automática;2018;43 700
Mercedes-Benz;Mercedes-Benz E 300 De Avantgarde;70 180;Híbrido Plug-In;Automática;2022;49 890
Mercedes-Benz;Mercedes-Benz A 180 d 7G-DCT Progressive;78 000;Diesel;Automática;2018;28 750
Mercedes-Benz;Mercedes-Benz GLB 180 d Progressive;91 900;Diesel;Automática;2020;35 900
Mercedes-Benz;Mercedes-Benz GLA 180 d Urban;84 575;Diesel;Manual;2017;22 990
Mercedes-Benz;Mercedes-Benz GLA 200 d Urban;155 350;Diesel;Manual;2018;23 900
Mercedes-Benz;Mercedes-Benz CLA 180;229 000;Diesel;Manual;2016;16 750
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake Urban;76 000;Diesel;Manual;2018;23 900
Mercedes-Benz;Mercedes-Benz E 220 CDi BlueEfficiency;55 000;Diesel;Manual;2013;29 999
Mercedes-Benz;Mercedes-Benz C 43 AMG 4-Matic;154 604;Gasolina;Automática;2019;44 490
Mercedes-Benz;Mercedes-Benz CLS 250 CDi BlueEfficiency;152 000;Diesel;Automática;2011;24 650
Mercedes-Benz;Mercedes-Benz SL 350;178 000;Gasolina;Automática;2003;26 950
Mercedes-Benz;Mercedes-Benz GLC 300 d Coupé 4Matic;56 108;Diesel;Automática;2019;52 990
Mercedes-Benz;Mercedes-Benz C 350 e;200 956;Híbrido Plug-In;Automática;2015;20 700
Mercedes-Benz;Mercedes-Benz SLK 250 BE Aut.;242 000;Gasolina;Automática;2011;18 750
Mercedes-Benz;Mercedes-Benz EQS 450+;37 000;Eléctrico;Automática;2022;84 900
Mercedes-Benz;Mercedes-Benz A 180 d Style Aut.;150 000;Diesel;Automática;2019;23 990
Mercedes-Benz;Mercedes-Benz CLA 45 AMG 4Matic 7G-DCT;198 215;Gasolina;Automática;2014;29 500
Mercedes-Benz;Mercedes-Benz A 45 AMG 4-Matic;63 000;Gasolina;Automática;2016;39 900
Mercedes-Benz;Mercedes-Benz E 220 CDi Avantgarde Aut.;231 000;Diesel;Automática;2004;8 200
Mercedes-Benz;Mercedes-Benz E 220 d AMG Line 7L;120 494;Diesel;Automática;2018;31 900
Mercedes-Benz;Mercedes-Benz E 220 d AMG Line Aut.;23 115;Diesel;Automática;2023;59 990
Mercedes-Benz;Mercedes-Benz GLB 220 d 4Matic Progressive;139 672;Diesel;Automática;2020;41 490
Mercedes-Benz;Mercedes-Benz Vaneo 1.7 CDi Family 7L;316 242;Diesel;Manual;2002;6 500
Mercedes-Benz;Mercedes-Benz A 200 AMG Line Aut.;2 531;Gasolina;Automática;2020;32 750
Mercedes-Benz;Mercedes-Benz C 220 CDi BE;248 655;Diesel;Manual;2012;17 800
Mercedes-Benz;Mercedes-Benz E 250;193 498;Diesel;Automática;2011;20 900
Mercedes-Benz;Mercedes-Benz G 350 d;72 000;Diesel;Automática;2016;114 990
Mercedes-Benz;Mercedes-Benz GLE 250 d 4-Matic;77 400;Diesel;Automática;2018;47 800
Mercedes-Benz;Mercedes-Benz A 180 d Progressive Aut.;142 000;Diesel;Automática;2018;22 900
Mercedes-Benz;Mercedes-Benz GLA 250 e AMG Line;52 025;Híbrido Plug-In;Automática;2020;42 450
Mercedes-Benz;Mercedes-Benz SLK 200 BlueEFFICIENCY Roadster pur;108 000;Gasolina;Manual;2011;23 800
Mercedes-Benz;Mercedes-Benz E 300 de;52 129;Híbrido Plug-In;Automática;2023;57 990
Mercedes-Benz;Mercedes-Benz C 220 d 9G-TRONIC AMG Line;115 000;Diesel;Automática;2018;34 990
Mercedes-Benz;Mercedes-Benz A 180 Limousine d AMG Line Aut.;113 000;Diesel;Automática;2020;32 900
Mercedes-Benz;Mercedes-Benz A 180 d 7G-DCT AMG Line;131 000;Diesel;Automática;2018;29 900
Mercedes-Benz;Mercedes-Benz E 220 d AMG Line;116 000;Diesel;Automática;2019;46 900
Mercedes-Benz;Mercedes-Benz EQB 250 Progressive;19 831;Eléctrico;Automática;2023;48 990
Mercedes-Benz;Mercedes-Benz E 300 de AMG Line;106 000;Híbrido Plug-In;Automática;2021;44 990
Mercedes-Benz;Mercedes-Benz SL 320;150 000;Gasolina;Automática;1994;25 000
Mercedes-Benz;Mercedes-Benz Vito;190 600;Diesel;Manual;2013;18 000
Mercedes-Benz;Mercedes-Benz EQC 400 4Matic;92 956;Eléctrico;Automática;2020;41 990
Mercedes-Benz;Mercedes-Benz C 180 BlueTEC Avantgarde;170 000;Diesel;Manual;2016;18 490
Mercedes-Benz;Mercedes-Benz C 220 D Elegance;290 000;Diesel;Manual;1996;3 990
Mercedes-Benz;Mercedes-Benz C 220 d BE Edition Avantgarde Aut.;170 000;Diesel;Automática;2017;23 490
Mercedes-Benz;Mercedes-Benz A 180 d Urban;115 000;Diesel;Manual;2017;17 750
Mercedes-Benz;Mercedes-Benz A 180 d AMG Line Aut.;83 038;Diesel;Automática;2022;31 990
Mercedes-Benz;Mercedes-Benz A 200 d AMG Line;44 231;Diesel;Manual;2016;22 990
Mercedes-Benz;Mercedes-Benz GLA 180 d;90 040;Diesel;Manual;2017;23 990
Mercedes-Benz;Mercedes-Benz A 180 d Progressive Aut.;82 500;Diesel;Automática;2019;23 990
Mercedes-Benz;Mercedes-Benz AMG GT;62 758;Gasolina;Automática;2016;99 900
Mercedes-Benz;Mercedes-Benz GLC 350 e Exclusive 4-Matic;103 000;Híbrido Plug-In;Automática;2017;32 500
Mercedes-Benz;Mercedes-Benz GLA 180 CDi Style;71 000;Diesel;Manual;2018;24 490
Mercedes-Benz;Mercedes-Benz CLA 200 d Shooting Brake Aut.;28 000;Diesel;Automática;2019;33 750
Mercedes-Benz;Mercedes-Benz A 180 d Style Aut.;87 500;Diesel;Automática;2018;23 990
Mercedes-Benz;Mercedes-Benz GLA 250 e AMG Line;11 300;Híbrido Plug-In;Automática;2022;48 400
Mercedes-Benz;Mercedes-Benz X 250 d Power 4-Matic Aut.;145 000;Diesel;Automática;2018;39 750
Mercedes-Benz;Mercedes-Benz E 250 CDi Avantgarde BlueEfficiency Auto.;196 000;Diesel;Automática;2010;19 990
Mercedes-Benz;Mercedes-Benz SLK 200 K Aut.;97 000;Gasolina;Automática;2006;15 000
Mercedes-Benz;Mercedes-Benz E 270;290 000;Diesel;Automática;2003;7 950
Mercedes-Benz;Mercedes-Benz CLK 200;190 000;Gasolina;Automática;2001;9 450
Mercedes-Benz;Mercedes-Benz C 220 (BlueTEC) d 7G-TRONIC Avantgarde;290 000;Diesel;Automática;2013;13 000
Mercedes-Benz;Mercedes-Benz B 180 d;9 000;Diesel;Automática;2024;43 500
Mercedes-Benz;Mercedes-Benz EQE 350;16 500;Eléctrico;Automática;2023;79 500
Mercedes-Benz;Mercedes-Benz EQE SUV 500 4Matic;9 500;Eléctrico;Automática;2023;86 990
Mercedes-Benz;Mercedes-Benz A 45 AMG S 4Matic+;3 000;Gasolina;Automática;2024;86 490
Mercedes-Benz;Mercedes-Benz V 220 d Longo Avantgarde;190 000;Diesel;Manual;2019;35 000
Mercedes-Benz;Mercedes-Benz C 200;156 000;Diesel;Automática;2019;25 000
Mercedes-Benz;Mercedes-Benz A 180 d Style Plus Aut.;87 061;Diesel;Automática;2019;26 900
Mercedes-Benz;Mercedes-Benz A 180 d Urban;156 524;Diesel;Manual;2015;18 900
Mercedes-Benz;Mercedes-Benz C 200 d Aut.;170 577;Diesel;Automática;2015;18 950
Mercedes-Benz;Mercedes-Benz A 180 d Urban;189 540;Diesel;Manual;2015;16 900
Mercedes-Benz;Mercedes-Benz C 250 CDi Avantgarde BlueEfficiency Aut.;267 000;Diesel;Automática;2009;14 950
Mercedes-Benz;Mercedes-Benz C 220 Station d 9G-TRONIC AMG Line;66 000;Diesel;Automática;2022;44 990
Mercedes-Benz;Mercedes-Benz A 250 e AMG Line;9 500;Híbrido Plug-In;Automática;2023;44 500
Mercedes-Benz;Mercedes-Benz A 35 AMG 4Matic;56 671;Gasolina;Automática;2019;39 980
Mercedes-Benz;Mercedes-Benz A 200 AMG Line Aut.;129 926;Gasolina;Automática;2018;28 500
Mercedes-Benz;Mercedes-Benz CLA 180 d Shooting Brake 7G-DCT Progressive;160 000;Diesel;Automática;2020;24 900
Mercedes-Benz;Mercedes-Benz A 180;134 700;Diesel;Manual;2016;16 990
Mercedes-Benz;Mercedes-Benz C 220 d Cabrio 9G-TRONIC AMG Line Plus;39 000;Diesel;Automática;2021;52 900
Mercedes-Benz;Mercedes-Benz C 300 e AMG Line;23 000;Híbrido Plug-In;Automática;2023;48 990
Mercedes-Benz;Mercedes-Benz CL 500 Coupé;120 000;Gasolina;Automática;1993;23 500
Mercedes-Benz;Mercedes-Benz C 180 CGi Classic BlueEfficiency;230 000;Gasolina;Manual;2011;8 990
Mercedes-Benz;Mercedes-Benz GLC 250 d Exclusive 4-Matic;118 000;Diesel;Automática;2016;35 000
Mercedes-Benz;Mercedes-Benz C 220 d Avantgarde;25 500;Diesel;Automática;2022;45 950
Mercedes-Benz;Mercedes-Benz A 180 d AMG Line Aut.;98 000;Diesel;Automática;2019;27 500
Mercedes-Benz;Mercedes-Benz E 300 de Avantgarde;142 000;Híbrido Plug-In;Automática;2019;29 740
Mercedes-Benz;Mercedes-Benz C 220 d Avantgarde Aut.;168 000;Diesel;Automática;2015;21 990
Mercedes-Benz;Mercedes-Benz B 180 d AMG Line;152 000;Diesel;Manual;2015;16 490
Mercedes-Benz;Mercedes-Benz A 180 d AMG Line Aut.;41 000;Diesel;Automática;2017;26 499
Mercedes-Benz;Mercedes-Benz E 220 d Avantgarde;89 000;Diesel;Automática;2017;29 999
Mercedes-Benz;Mercedes-Benz E 220 d AMG Line Aut.;14 000;Diesel;Automática;2023;68 999
Mercedes-Benz;Mercedes-Benz E 220 BlueTEC Avantgarde Auto.;239 000;Diesel;Automática;2015;21 990
Mercedes-Benz;Mercedes-Benz A 250 e;6 000;Híbrido Plug-In;Automática;2024;42 000
Mercedes-Benz;Mercedes-Benz EQB 250 AMG Line;8 060;Eléctrico;Automática;2023;57 987
Mercedes-Benz;Mercedes-Benz C 220 CDi Avantgarde;351 424;Diesel;Manual;2009;11 990
Mercedes-Benz;Mercedes-Benz C 250 CDi Avantgarde BlueEfficiency Aut.;195 000;Diesel;Automática;2011;13 500
Mercedes-Benz;Mercedes-Benz A 180 d Style Aut.;117 000;Diesel;Automática;2018;24 750
Mercedes-Benz;Mercedes-Benz A 200;300;Gasolina;Automática;2024;40 000
Mercedes-Benz;Mercedes-Benz EQA 250+ Progressive;2 500;Eléctrico;Automática;2024;51 000
Mercedes-Benz;Mercedes-Benz E 250 BlueTEC Auto;121 558;Diesel;Automática;2015;27 990
Mercedes-Benz;Mercedes-Benz C 220 (BlueTEC) d 7G-TRONIC Avantgarde;223 644;Diesel;Automática;2011;15 990
Mercedes-Benz;Mercedes-Benz EQE 350 +;25 028;Eléctrico;Automática;2022;62 900
Mercedes-Benz;Mercedes-Benz EQE SUV 350+ Edition;5 000;Eléctrico;Automática;2024;94 500
Mercedes-Benz;Mercedes-Benz EQB 350 4Matic Progressive;40 355;Eléctrico;Automática;2022;49 900
Mercedes-Benz;Mercedes-Benz EQE 350;9 589;Eléctrico;Automática;2023;82 900
Mercedes-Benz;Mercedes-Benz A 180;134 377;Diesel;Automática;2019;25 990
Mercedes-Benz;Mercedes-Benz C 220 BlueTEC Aut.;149 000;Diesel;Automática;2016;26 950
Mercedes-Benz;Mercedes-Benz S 320 CDi;316 865;Diesel;Automática;2008;14 950
Mercedes-Benz;Mercedes-Benz C 220 CDi Avantgarde BlueEfficiency;205 202;Diesel;Manual;2009;14 990
Mercedes-Benz;Mercedes-Benz E 63 AMG S 4-Matic+;42 232;Gasolina;Automática;2018;109 900
Mercedes-Benz;Mercedes-Benz C 220 CDI Coupe 7G-TRONIC Edition;142 200;Diesel;Automática;2013;20 999
Mercedes-Benz;Mercedes-Benz CLS 400 d 4Matic AMG Line;85 362;Diesel;Automática;2018;62 990
Mercedes-Benz;Mercedes-Benz A 180 (BlueEFFICIENCY) Style;156 000;Gasolina;Manual;2016;15 900
